15.3°Blg,4551.000000,Westmalle Trappist Tripel,1318 - London Ale III,2.9%,Kirin,Sorachi Ace,19 IBU,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58
6.1°Blg,Rolling Rock,Bitter Gold,Caramel,Kirin Inchiban,8.5%,6685.000000,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,40 IBU
6.8%,6.8°Blg,100 IBU,Alpha King Pale Ale,Paulaner,Tahoma,5925.000000,Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,Kirin,Sorachi Ace,4551.000000,Special roast,15.3°Blg,19 IBU,Westmalle Trappist Tripel
Kirin Inchiban,Dark Lager,8.5%,6.1°Blg,Rolling Rock,6685.000000,Caramel,Bitter Gold,40 IBU,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
Paulaner,Tahoma,100 IBU,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,5925.000000,Carapils,Alpha King Pale Ale,6.8%
Special roast,Light Lager,1318 - London Ale III,2.9%,15.3°Blg,4551.000000,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,Kirin,Sorachi Ace,19 IBU
Caramel,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6685.000000,Bitter Gold,40 IBU,6.1°Blg,Rolling Rock
Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Paulaner,100 IBU,5925.000000,Carapils,Belgian Strong Ale,1056 - American Ale,6.8%,6.8°Blg,Tahoma
2.9%,15.3°Blg,19 IBU,4551.000000,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,Kirin,Sorachi Ace,Special roast,Westmalle Trappist Tripel,1318 - London Ale III
6.1°Blg,Rolling Rock,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Bitter Gold,40 IBU,6685.000000,Caramel,Kirin Inchiban,2042 - Danish Lager
6.8%,Tahoma,1056 - American Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg,Paulaner,100 IBU,5925.000000,Carapils,Alpha King Pale Ale
Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,Sorachi Ace,19 IBU,Special roast,Westmalle Trappist Tripel,15.3°Blg,Kirin,4551.000000,1318 - London Ale III
6.1°Blg,Rolling Rock,Bitter Gold,6685.000000,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,40 IBU,Caramel,Kirin Inchiban
Tahoma,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale,6.8%,6.8°Blg,Paulaner,100 IBU,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
19 IBU,Special roast,Westmalle Trappist Tripel,Light Lager,2.9%,15.3°Blg,Kirin,Sorachi Ace,4551.000000,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
8.5%,6.1°Blg,Rolling Rock,6685.000000,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,Bitter Gold,40 IBU,Caramel,2042 - Danish Lager
6.8°Blg,Paulaner,100 IBU,5925.000000,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,Tahoma,Carapils,Alpha King Pale Ale,1056 - American Ale
19 IBU,Westmalle Trappist Tripel,2.9%,15.3°Blg,Kirin,Sorachi Ace,4551.000000,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
40 IBU,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,Rolling Rock,Bitter Gold,6685.000000,Caramel,Kirin Inchiban
Paulaner,Carapils,Belgian Strong Ale,1056 - American Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Tahoma,100 IBU,5925.000000,Alpha King Pale Ale
15.3°Blg,Kirin,19 IBU,Special roast,Light Lager,2.9%,Sorachi Ace,4551.000000,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Rolling Rock,Bitter Gold,40 IBU,6685.000000,Caramel,Kirin Inchiban,Dark Lager,2042 - Danish Lager
6.8%,5925.000000,6.8°Blg,Paulaner,Tahoma,100 IBU,Carapils,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
4551.000000,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg,Kirin,Sorachi Ace,19 IBU,Westmalle Trappist Tripel,2.9%
Bitter Gold,6685.000000,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Rolling Rock,2042 - Danish Lager,40 IBU,Kirin Inchiban
Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,Paulaner,Tahoma,Carapils,6.8%,100 IBU,5925.000000
Westmalle Trappist Tripel,2.9%,Kirin,Sorachi Ace,19 IBU,4551.000000,15.3°Blg,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
6.1°Blg,Rolling Rock,Bitter Gold,6685.000000,Kirin Inchiban,Dark Lager,8.5%,Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,40 IBU
d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale,Paulaner,Tahoma,100 IBU,1056 - American Ale
Kirin,Sorachi Ace,19 IBU,Light Lager,2.9%,4551.000000,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg
2042 - Danish Lager,Rolling Rock,6685.000000,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,Caramel,Kirin Inchiban,8.5%,6.1°Blg,Bitter Gold,40 IBU
1056 - American Ale,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Paulaner,Tahoma,100 IBU
Kirin,Sorachi Ace,19 IBU,Westmalle Trappist Tripel,2.9%,4551.000000,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg
Rolling Rock,Bitter Gold,40 IBU,6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Caramel,Kirin Inchiban,Dark Lager,2042 - Danish Lager
100 IBU,5925.000000,Carapils,Alpha King Pale Ale,6.8%,6.8°Blg,Paulaner,1056 - American Ale,Tahoma,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
15.3°Blg,19 IBU,434e1596-f627-4f4f-926c-5993fea25d58,Westmalle Trappist Tripel,Light Lager,1318 - London Ale III,2.9%,Kirin,Sorachi Ace,4551.000000,Special roast
Bitter Gold,40 IBU,6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,Rolling Rock,Caramel,Kirin Inchiban,Dark Lager
Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,6.8%,6.8°Blg,Paulaner,Tahoma,1056 - American Ale
1318 - London Ale III,Kirin,Sorachi Ace,19 IBU,4551.000000,Light Lager,2.9%,15.3°Blg,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
8.5%,6.1°Blg,6685.000000,2042 - Danish Lager,Rolling Rock,Bitter Gold,40 IBU,Caramel,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732
Tahoma,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale,6.8%,Paulaner,100 IBU,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg
2.9%,Light Lager,1318 - London Ale III,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Kirin,Sorachi Ace,19 IBU,4551.000000,Special roast,Westmalle Trappist Tripel
Kirin Inchiban,Dark Lager,2042 - Danish Lager,8.5%,Bitter Gold,6685.000000,Caramel,6.1°Blg,Rolling Rock,40 IBU,3c701fa7-00e4-4240-ae07-378d79f5b732
6.8%,100 IBU,Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,Paulaner,Tahoma,5925.000000,Alpha King Pale Ale
19 IBU,Light Lager,1318 - London Ale III,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg,Kirin,Sorachi Ace,4551.000000,Special roast
Bitter Gold,40 IBU,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,Rolling Rock,6685.000000,Dark Lager
6.8%,6.8°Blg,Paulaner,100 IBU,5925.000000,Carapils,Tahoma,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
2.9%,4551.000000,Special roast,Westmalle Trappist Tripel,1318 - London Ale III,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Kirin,Sorachi Ace,19 IBU,Light Lager
8.5%,40 IBU,Caramel,Dark Lager,2042 - Danish Lager,6.1°Blg,Rolling Rock,Bitter Gold,6685.000000,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732
2.9%,Kirin,Sorachi Ace,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,19 IBU,4551.000000,Westmalle Trappist Tripel,Light Lager,1318 - London Ale III
6.8°Blg,Paulaner,100 IBU,Carapils,Belgian Strong Ale,1056 - American Ale,6.8%,Tahoma,5925.000000,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
6.1°Blg,Bitter Gold,40 IBU,6685.000000,Caramel,Kirin Inchiban,8.5%,Rolling Rock,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
Carapils,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,Tahoma,100 IBU,5925.000000,6.8%,6.8°Blg,Paulaner
19 IBU,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,Kirin,Sorachi Ace,4551.000000,Westmalle Trappist Tripel,15.3°Blg
Rolling Rock,40 IBU,6685.000000,Caramel,2042 - Danish Lager,8.5%,Bitter Gold,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg
6.8%,100 IBU,Carapils,Alpha King Pale Ale,Belgian Strong Ale,6.8°Blg,Paulaner,Tahoma,5925.000000,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
2.9%,15.3°Blg,Kirin,19 IBU,1318 - London Ale III,434e1596-f627-4f4f-926c-5993fea25d58,Sorachi Ace,4551.000000,Special roast,Westmalle Trappist Tripel,Light Lager
Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,Rolling Rock,Bitter Gold,40 IBU,6685.000000,6.1°Blg,Caramel,Kirin Inchiban
Tahoma,100 IBU,Carapils,6.8%,6.8°Blg,Paulaner,5925.000000,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
15.3°Blg,Sorachi Ace,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,Kirin,19 IBU,4551.000000,Westmalle Trappist Tripel,Light Lager
Rolling Rock,Bitter Gold,40 IBU,Kirin Inchiban,8.5%,6.1°Blg,6685.000000,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
Tahoma,100 IBU,Belgian Strong Ale,6.8%,6.8°Blg,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,Paulaner,5925.000000
Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Kirin,19 IBU,4551.000000,2.9%,Sorachi Ace,Light Lager,1318 - London Ale III
Bitter Gold,Caramel,Kirin Inchiban,Dark Lager,2042 - Danish Lager,8.5%,6.1°Blg,Rolling Rock,40 IBU,6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732
Paulaner,100 IBU,5925.000000,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Tahoma,Carapils,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale
2.9%,15.3°Blg,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,Kirin,Sorachi Ace,19 IBU,4551.000000,Special roast,Westmalle Trappist Tripel,1318 - London Ale III
Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,6.1°Blg,6685.000000,Caramel,40 IBU,Kirin Inchiban,8.5%,Rolling Rock,Bitter Gold
6.8%,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg,Paulaner,Tahoma,Belgian Strong Ale,1056 - American Ale
Sorachi Ace,19 IBU,4551.000000,Special roast,15.3°Blg,Kirin,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,Westmalle Trappist Tripel
6685.000000,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Rolling Rock,Bitter Gold,40 IBU,Caramel,Kirin Inchiban,2042 - Danish Lager
6.8%,Paulaner,Tahoma,5925.000000,6.8°Blg,100 IBU,Carapils,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
2.9%,Sorachi Ace,4551.000000,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Kirin,19 IBU,Special roast,Westmalle Trappist Tripel,1318 - London Ale III
Bitter Gold,6685.000000,Dark Lager,2042 - Danish Lager,8.5%,6.1°Blg,Rolling Rock,40 IBU,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732
6.8°Blg,Paulaner,Tahoma,Carapils,Alpha King Pale Ale,1056 - American Ale,6.8%,100 IBU,5925.000000,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
19 IBU,4551.000000,Light Lager,2.9%,Kirin,Sorachi Ace,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg,Special roast,Westmalle Trappist Tripel
8.5%,Bitter Gold,6685.000000,Caramel,Kirin Inchiban,6.1°Blg,Rolling Rock,40 IBU,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
6.8°Blg,100 IBU,Carapils,Alpha King Pale Ale,6.8%,Tahoma,5925.000000,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,Paulaner
15.3°Blg,Kirin,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,Sorachi Ace,19 IBU,4551.000000,Westmalle Trappist Tripel,Light Lager
6.1°Blg,6685.000000,Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,Bitter Gold,40 IBU,Kirin Inchiban,Dark Lager,Rolling Rock
6.8%,6.8°Blg,Tahoma,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,Paulaner,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale
434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg,Kirin,4551.000000,Special roast,Sorachi Ace,19 IBU,Westmalle Trappist Tripel,Light Lager
2042 - Danish Lager,6.1°Blg,Rolling Rock,Bitter Gold,Caramel,Kirin Inchiban,8.5%,40 IBU,6685.000000,Paulanerer,3c701fa7-00e4-4240-ae07-378d79f5b732
fee2-4b2,Alpha King Pale Ale,6.8%,6.8°Blg,Tahoma,100 IBU,5925.000000,Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
Kirin,19 IBU,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg,Sorachi Ace,4551.000000,Westmalle Trappist Tripel,1318 - London Ale III
Rolling Rock,40 IBU,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,Bitter Gold,6685.000000,Dark Lager
6.8%,Paulaner,100 IBU,Belgian Strong Ale,1056 - American Ale,6.8°Blg,Tahoma,5925.000000,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
2.9%,15.3°Blg,19 IBU,Westmalle Trappist Tripel,Light Lager,1318 - London Ale III,Kirin,Sorachi Ace,4551.000000,Special roast,434e1596-f627-4f4f-926c-5993fea25d58
2042 - Danish Lager,Rolling Rock,6685.000000,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Bitter Gold,40 IBU,Kirin Inchiban
Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,Tahoma,100 IBU,Carapils,Belgian Strong Ale,1056 - American Ale,6.8°Blg,Paulaner,5925.000000
Special roast,19 IBU,4551.000000,Kirin,Sorachi Ace,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg
3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Rolling Rock,Bitter Gold,6685.000000,Dark Lager,6.1°Blg,40 IBU,Caramel,Kirin Inchiban,2042 - Danish Lager
100 IBU,Carapils,Alpha King Pale Ale,1056 - American Ale,6.8%,6.8°Blg,Tahoma,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Paulaner,5925.000000,Belgian Strong Ale
Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,Sorachi Ace,4551.000000,Kirin,19 IBU,Westmalle Trappist Tripel,2.9%,15.3°Blg
2042 - Danish Lager,6.1°Blg,Rolling Rock,40 IBU,Caramel,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Bitter Gold,6685.000000
Carapils,Alpha King Pale Ale,6.8%,6.8°Blg,Paulaner,Tahoma,100 IBU,5925.000000,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
Sorachi Ace,Westmalle Trappist Tripel,1318 - London Ale III,15.3°Blg,Kirin,19 IBU,4551.000000,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%
2042 - Danish Lager,8.5%,6.1°Blg,Kirin Inchiban,6685.000000,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,Rolling Rock,Bitter Gold,40 IBU
6.8%,6.8°Blg,Paulaner,100 IBU,5925.000000,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,Tahoma,Carapils,Belgian Strong Ale
Kirin,Sorachi Ace,4551.000000,Special roast,1318 - London Ale III,2.9%,19 IBU,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg
Caramel,Kirin Inchiban,Dark Lager,8.5%,6.1°Blg,Rolling Rock,Bitter Gold,40 IBU,6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,6.8°Blg,Paulaner,Tahoma,100 IBU,5925.000000,Alpha King Pale Ale
15.3°Blg,Kirin,4551.000000,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,Sorachi Ace,19 IBU,Westmalle Trappist Tripel,Light Lager
40 IBU,6685.000000,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,Rolling Rock,Caramel,Dark Lager,2042 - Danish Lager,8.5%,Bitter Gold
100 IBU,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Alpha King Pale Ale,1056 - American Ale,6.8%,6.8°Blg,Paulaner,Tahoma,5925.000000,Carapils
4551.000000,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg,19 IBU,Special roast,Light Lager,1318 - London Ale III,Kirin,Sorachi Ace
3c701fa7-00e4-4240-ae07-378d79f5b732,Rolling Rock,40 IBU,Dark Lager,6685.000000,Caramel,Kirin Inchiban,2042 - Danish Lager,8.5%,6.1°Blg,Bitter Gold
6.8%,5925.000000,Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Belgian Strong Ale,1056 - American Ale,6.8°Blg,Paulaner,Tahoma,100 IBU,Alpha King Pale Ale
19 IBU,4551.000000,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg,Kirin,Sorachi Ace,Westmalle Trappist Tripel,Light Lager,1318 - London Ale III
Rolling Rock,Bitter Gold,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,40 IBU,6685.000000,Dark Lager,2042 - Danish Lager,8.5%
d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,100 IBU,Alpha King Pale Ale,5925.000000,Carapils,Belgian Strong Ale,6.8°Blg,Paulaner,Tahoma
Kirin,19 IBU,Special roast,Light Lager,1318 - London Ale III,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg,Sorachi Ace,4551.000000,Westmalle Trappist Tripel
Rolling Rock,Bitter Gold,40 IBU,3c701fa7-00e4-4240-ae07-378d79f5b732,Kirin Inchiban,Dark Lager,2042 - Danish Lager,8.5%,6.1°Blg,6685.000000,Caramel
5925.000000,Carapils,6.8%,6.8°Blg,Tahoma,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,Paulaner,100 IBU,Alpha King Pale Ale
Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,Kirin,19 IBU,4551.000000,Special roast,15.3°Blg,Sorachi Ace,Westmalle Trappist Tripel
2042 - Danish Lager,8.5%,40 IBU,6685.000000,Caramel,Kirin Inchiban,Dark Lager,6.1°Blg,Rolling Rock,Bitter Gold,3c701fa7-00e4-4240-ae07-378d79f5b732
6.8°Blg,100 IBU,Carapils,Belgian Strong Ale,1056 - American Ale,6.8%,Paulaner,Tahoma,5925.000000,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
4551.000000,Special roast,Westmalle Trappist Tripel,2.9%,Kirin,Sorachi Ace,19 IBU,15.3°Blg,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,Bitter Gold,40 IBU,Dark Lager,2042 - Danish Lager,8.5%,Rolling Rock,6685.000000
Alpha King Pale Ale,1056 - American Ale,6.8%,6.8°Blg,100 IBU,Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Paulaner,Tahoma,5925.000000,Belgian Strong Ale
Kirin,4551.000000,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg,Sorachi Ace,19 IBU,Special roast,Westmalle Trappist Tripel
Bitter Gold,40 IBU,Kirin Inchiban,2042 - Danish Lager,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Rolling Rock,6685.000000
d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Tahoma,Carapils,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale,Paulaner,100 IBU,5925.000000
Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg,Kirin,4551.000000,Light Lager,2.9%,Sorachi Ace,19 IBU
8.5%,6.1°Blg,Rolling Rock,40 IBU,Kirin Inchiban,Dark Lager,2042 - Danish Lager,Bitter Gold,6685.000000,Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732
d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,5925.000000,Carapils,Alpha King Pale Ale,6.8%,6.8°Blg,Paulaner,Tahoma,100 IBU,Belgian Strong Ale
15.3°Blg,Kirin,19 IBU,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,4551.000000,Westmalle Trappist Tripel,Light Lager,Sorachi Ace
Bitter Gold,40 IBU,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,Rolling Rock,6685.000000,Caramel
6.8%,Tahoma,100 IBU,Carapils,Belgian Strong Ale,6.8°Blg,Paulaner,5925.000000,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
Special roast,1318 - London Ale III,15.3°Blg,19 IBU,4551.000000,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,Kirin,Sorachi Ace
6.1°Blg,Rolling Rock,Bitter Gold,6685.000000,2042 - Danish Lager,8.5%,40 IBU,Caramel,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732
Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Paulaner,Tahoma,5925.000000,Alpha King Pale Ale,100 IBU,Carapils,1056 - American Ale
19 IBU,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,Special roast,Westmalle Trappist Tripel,Light Lager,2.9%,15.3°Blg,Kirin,Sorachi Ace,4551.000000
3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Rolling Rock,6685.000000,Caramel,Kirin Inchiban,Bitter Gold,40 IBU,Dark Lager,2042 - Danish Lager
6.8%,Paulaner,Tahoma,5925.000000,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,100 IBU,Carapils,Alpha King Pale Ale,Belgian Strong Ale
2.9%,15.3°Blg,Kirin,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,Sorachi Ace,19 IBU,4551.000000,Westmalle Trappist Tripel,Light Lager,1318 - London Ale III
Bitter Gold,6685.000000,Kirin Inchiban,Dark Lager,2042 - Danish Lager,8.5%,Rolling Rock,40 IBU,Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg
100 IBU,5925.000000,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,Tahoma,Carapils,Alpha King Pale Ale,1056 - American Ale,6.8°Blg,Paulaner
Sorachi Ace,19 IBU,4551.000000,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg,Kirin,Special roast,Westmalle Trappist Tripel,Light Lager,1318 - London Ale III
